date,team,site,o:team,total,points,o:points
20120128,Bucks,home,Lakers,183.0,100,89
20120128,Lakers,away,Bucks,183.0,89,100
20120128,Jazz,home,Kings,192.5,96,93
20120128,Kings,away,Jazz,192.5,93,96
20120128,Rockets,home,Knicks,193.5,97,84
20120128,Knicks,away,Rockets,193.5,84,97
20120128,Seventysixers,home,Pistons,177.0,95,74
20120128,Pistons,away,Seventysixers,177.0,74,95
20120128,Suns,home,Grizzlies,191.0,86,84
20120128,Grizzlies,away,Suns,191.0,84,86
20120129,Celtics,home,Cavaliers,180.5,87,88
20120129,Cavaliers,away,Celtics,180.5,88,87
20120129,Heat,home,Bulls,192.5,97,93
20120129,Bulls,away,Heat,192.5,93,97
20120129,Pelicans,home,Hawks,176.5,72,94
20120129,Hawks,away,Pelicans,176.5,94,72
20120129,Magic,home,Pacers,181.5,85,106
20120129,Pacers,away,Magic,181.5,106,85
20120129,Mavericks,home,Spurs,186.5,101,100
20120129,Spurs,away,Mavericks,186.5,100,101
20120129,Nets,home,Raptors,184.0,73,94
20120129,Raptors,away,Nets,184.0,94,73
20120129,Nuggets,home,Clippers,206.5,105,109
20120129,Clippers,away,Nuggets,206.5,109,105
20120129,Timberwolves,home,Lakers,183.0,101,106
20120129,Lakers,away,Timberwolves,183.0,106,101
20120130,Bucks,home,Pistons,182.0,103,82
20120130,Pistons,away,Bucks,182.0,82,103
20120130,Clippers,home,Thunder,200.0,112,100
20120130,Thunder,away,Clippers,200.0,100,112
20120130,Grizzlies,home,Spurs,189.5,73,83
20120130,Spurs,away,Grizzlies,189.5,83,73
20120130,Heat,home,Pelicans,186.0,109,95
20120130,Pelicans,away,Heat,186.0,95,109
20120130,Jazz,home,Trailblazers,187.0,93,89
20120130,Trailblazers,away,Jazz,187.0,89,93
20120130,Rockets,home,Timberwolves,198.0,108,120
20120130,Timberwolves,away,Rockets,198.0,120,108
20120130,Seventysixers,home,Magic,178.0,74,69
20120130,Magic,away,Seventysixers,178.0,69,74
20120130,Suns,home,Mavericks,185.5,99,122
20120130,Mavericks,away,Suns,185.5,122,99
20120130,Wizards,home,Bulls,190.0,88,98
20120130,Bulls,away,Wizards,190.0,98,88
20120131,Cavaliers,home,Celtics,179.0,90,93
20120131,Celtics,away,Cavaliers,179.0,93,90
20120131,Grizzlies,home,Nuggets,200.5,100,97
20120131,Nuggets,away,Grizzlies,200.5,97,100
20120131,Knicks,home,Pistons,184.0,113,86
20120131,Pistons,away,Knicks,184.0,86,113
20120131,Lakers,home,Hornets,181.5,106,73
20120131,Hornets,away,Lakers,181.5,73,106
20120131,Pacers,home,Nets,190.0,106,99
20120131,Nets,away,Pacers,190.0,99,106
20120131,Raptors,home,Hawks,177.5,77,100
20120131,Hawks,away,Raptors,177.5,100,77
20120131,Warriors,home,Kings,198.0,93,90
20120131,Kings,away,Warriors,198.0,90,93
20120201,Bucks,home,Heat,196.0,105,97
20120201,Heat,away,Bucks,196.0,97,105
20120201,Celtics,home,Raptors,173.0,100,64
20120201,Raptors,away,Celtics,173.0,64,100
20120201,Pelicans,home,Suns,182.5,103,120
20120201,Suns,away,Pelicans,182.5,120,103
20120201,Jazz,home,Clippers,197.0,105,107
20120201,Clippers,away,Jazz,197.0,107,105
20120201,Magic,home,Wizards,184.5,109,103
20120201,Wizards,away,Magic,184.5,103,109
20120201,Mavericks,home,Thunder,197.0,86,95
20120201,Thunder,away,Mavericks,197.0,95,86
20120201,Nets,home,Pistons,183.0,99,96
20120201,Pistons,away,Nets,183.0,96,99
20120201,Seventysixers,home,Bulls,178.5,98,82
20120201,Bulls,away,Seventysixers,178.5,82,98
20120201,Spurs,home,Rockets,196.0,99,91
20120201,Rockets,away,Spurs,196.0,91,99
20120201,Timberwolves,home,Pacers,196.0,99,109
20120201,Pacers,away,Timberwolves,196.0,109,99
20120201,Trailblazers,home,Hornets,183.5,112,68
20120201,Hornets,away,Trailblazers,183.5,68,112
20120202,Clippers,home,Nuggets,207.5,91,112
20120202,Nuggets,away,Clippers,207.5,112,91
20120202,Hawks,home,Grizzlies,183.5,77,96
20120202,Grizzlies,away,Hawks,183.5,96,77
20120202,Kings,home,Trailblazers,189.5,95,92
20120202,Trailblazers,away,Kings,189.5,92,95
20120202,Knicks,home,Bulls,190.0,102,105
20120202,Bulls,away,Knicks,190.0,105,102
20120202,Spurs,home,Pelicans,182.0,93,81
20120202,Pelicans,away,Spurs,182.0,81,93
20120202,Warriors,home,Jazz,196.5,119,101
20120202,Jazz,away,Warriors,196.5,101,119
20120203,Celtics,home,Knicks,184.5,91,89
20120203,Knicks,away,Celtics,184.5,89,91
20120203,Magic,home,Cavaliers,187.5,102,94
20120203,Cavaliers,away,Magic,187.5,94,102
20120203,Mavericks,home,Pacers,191.5,87,98
20120203,Pacers,away,Mavericks,191.5,98,87
20120203,Nets,home,Timberwolves,197.5,105,108
20120203,Timberwolves,away,Nets,197.5,108,105
20120203,Nuggets,home,Lakers,196.0,89,93
20120203,Lakers,away,Nuggets,196.0,93,89
20120203,Pistons,home,Bucks,183.5,88,80
20120203,Bucks,away,Pistons,183.5,80,88
20120203,Raptors,home,Wizards,184.5,106,89
20120203,Wizards,away,Raptors,184.5,89,106
20120203,Rockets,home,Suns,200.5,99,81
20120203,Suns,away,Rockets,200.5,81,99
20120203,Seventysixers,home,Heat,191.5,79,99
20120203,Heat,away,Seventysixers,191.5,99,79
20120203,Thunder,home,Grizzlies,192.5,101,94
20120203,Grizzlies,away,Thunder,192.5,94,101
20120204,Bucks,home,Bulls,189.5,90,113
20120204,Bulls,away,Bucks,189.5,113,90
20120204,Cavaliers,home,Mavericks,190.0,91,88
20120204,Mavericks,away,Cavaliers,190.0,88,91
20120204,Hawks,home,Seventysixers,180.0,87,98
20120204,Seventysixers,away,Hawks,180.0,98,87
20120204,Jazz,home,Lakers,186.0,96,87
20120204,Lakers,away,Jazz,186.0,87,96
20120204,Kings,home,Warriors,199.0,114,106
20120204,Warriors,away,Kings,199.0,106,114
20120204,Knicks,home,Nets,194.5,99,92
20120204,Nets,away,Knicks,194.5,92,99
20120204,Pacers,home,Magic,187.0,81,85
20120204,Magic,away,Pacers,187.0,85,81
20120204,Pistons,home,Pelicans,176.0,89,87
20120204,Pelicans,away,Pistons,176.0,87,89
20120204,Spurs,home,Thunder,195.0,107,96
20120204,Thunder,away,Spurs,195.0,96,107
20120204,Suns,home,Hornets,188.5,95,89
20120204,Hornets,away,Suns,188.5,89,95
20120204,Timberwolves,home,Rockets,203.0,100,91
20120204,Rockets,away,Timberwolves,203.0,91,100
20120204,Trailblazers,home,Nuggets,200.5,117,97
20120204,Nuggets,away,Trailblazers,200.5,97,117
20120204,Wizards,home,Clippers,200.5,81,107
20120204,Clippers,away,Wizards,200.5,107,81
20120205,Celtics,home,Grizzlies,176.5,98,80
20120205,Grizzlies,away,Celtics,176.5,80,98
20120205,Heat,home,Raptors,188.5,95,89
20120205,Raptors,away,Heat,188.5,89,95
20120206,Grizzlies,home,Spurs,185.0,84,89
20120206,Spurs,away,Grizzlies,185.0,89,84
20120206,Hawks,home,Suns,189.0,90,99
20120206,Suns,away,Hawks,189.0,99,90
20120206,Pelicans,home,Kings,183.0,92,100
20120206,Kings,away,Pelicans,183.0,100,92
20120206,Knicks,home,Jazz,194.5,99,88
20120206,Jazz,away,Knicks,194.5,88,99
20120206,Magic,home,Clippers,191.0,102,107
20120206,Clippers,away,Magic,191.0,107,102
20120206,Nets,home,Bulls,188.5,87,108
20120206,Bulls,away,Nets,188.5,108,87
20120206,Nuggets,home,Rockets,208.0,90,99
20120206,Rockets,away,Nuggets,208.0,99,90
20120206,Seventysixers,home,Lakers,178.5,95,90
20120206,Lakers,away,Seventysixers,178.5,90,95
20120206,Trailblazers,home,Thunder,196.0,107,111
20120206,Thunder,away,Trailblazers,196.0,111,107
20120206,Wizards,home,Raptors,186.5,111,108
20120206,Raptors,away,Wizards,186.5,108,111
20120207,Bucks,home,Suns,194.5,105,107
20120207,Suns,away,Bucks,194.5,107,105
20120207,Celtics,home,Hornets,176.5,94,84
20120207,Hornets,away,Celtics,176.5,84,94
20120207,Heat,home,Cavaliers,198.0,107,91
20120207,Cavaliers,away,Heat,198.0,91,107
20120207,Pacers,home,Jazz,193.0,104,99
20120207,Jazz,away,Pacers,193.0,99,104
20120207,Timberwolves,home,Kings,197.5,86,84
20120207,Kings,away,Timberwolves,197.5,84,86
20120207,Warriors,home,Thunder,206.0,116,119
20120207,Thunder,away,Warriors,206.0,119,116
20120208,Cavaliers,home,Clippers,195.5,99,92
20120208,Clippers,away,Cavaliers,195.5,92,99
20120208,Grizzlies,home,Timberwolves,188.0,85,80
20120208,Timberwolves,away,Grizzlies,188.0,80,85
20120208,Hawks,home,Pacers,186.0,97,87
20120208,Pacers,away,Hawks,186.0,87,97
20120208,Pelicans,home,Bulls,181.5,67,90
20120208,Bulls,away,Pelicans,181.5,90,67
20120208,Magic,home,Heat,191.5,102,89
20120208,Heat,away,Magic,191.5,89,102
20120208,Nets,home,Pistons,186.5,92,99
20120208,Pistons,away,Nets,186.5,99,92
20120208,Nuggets,home,Mavericks,196.0,95,105
20120208,Mavericks,away,Nuggets,196.0,105,95
20120208,Raptors,home,Bucks,185.0,99,105
20120208,Bucks,away,Raptors,185.0,105,99
20120208,Seventysixers,home,Spurs,181.5,90,100
20120208,Spurs,away,Seventysixers,181.5,100,90
20120208,Trailblazers,home,Rockets,196.0,96,103
20120208,Rockets,away,Trailblazers,196.0,103,96
20120208,Wizards,home,Knicks,193.0,93,107
20120208,Knicks,away,Wizards,193.0,107,93
20120209,Celtics,home,Lakers,175.5,87,88
20120209,Lakers,away,Celtics,175.5,88,87
20120209,Kings,home,Thunder,203.0,106,101
20120209,Thunder,away,Kings,203.0,101,106
20120209,Nuggets,home,Warriors,211.5,101,109
20120209,Warriors,away,Nuggets,211.5,109,101
20120209,Suns,home,Rockets,198.0,89,96
20120209,Rockets,away,Suns,198.0,96,89
20120210,Hornets,home,Bulls,181.5,64,95
20120210,Bulls,away,Hornets,181.5,95,64
20120210,Cavaliers,home,Bucks,193.0,112,113
20120210,Bucks,away,Cavaliers,193.0,113,112
20120210,Grizzlies,home,Pacers,185.0,98,92
20120210,Pacers,away,Grizzlies,185.0,92,98
20120210,Pelicans,home,Trailblazers,180.5,86,94
20120210,Trailblazers,away,Pelicans,180.5,94,86
20120210,Jazz,home,Thunder,202.0,87,101
20120210,Thunder,away,Jazz,202.0,101,87
20120210,Knicks,home,Lakers,185.0,92,85
20120210,Lakers,away,Knicks,185.0,85,92
20120210,Magic,home,Hawks,182.0,87,89
20120210,Hawks,away,Magic,182.0,89,87
20120210,Pistons,home,Nets,188.0,109,92
20120210,Nets,away,Pistons,188.0,92,109
20120210,Raptors,home,Celtics,175.0,86,74
20120210,Celtics,away,Raptors,175.0,74,86
20120210,Seventysixers,home,Clippers,187.0,77,78
20120210,Clippers,away,Seventysixers,187.0,78,77
20120210,Timberwolves,home,Mavericks,192.0,97,104
20120210,Mavericks,away,Timberwolves,192.0,104,97
20120210,Wizards,home,Heat,201.0,89,106
20120210,Heat,away,Wizards,201.0,106,89
20120211,Hornets,home,Clippers,188.0,86,111
20120211,Clippers,away,Hornets,188.0,111,86
20120211,Bucks,home,Magic,187.0,94,99
20120211,Magic,away,Bucks,187.0,99,94
20120211,Cavaliers,home,Seventysixers,185.0,84,99
20120211,Seventysixers,away,Cavaliers,185.0,99,84
20120211,Kings,home,Suns,196.5,84,98
20120211,Suns,away,Kings,196.5,98,84
20120211,Mavericks,home,Trailblazers,187.0,97,94
20120211,Trailblazers,away,Mavericks,187.0,94,97
20120211,Nets,home,Spurs,193.0,89,103
20120211,Spurs,away,Nets,193.0,103,89
20120211,Pacers,home,Nuggets,200.5,109,113
20120211,Nuggets,away,Pacers,200.5,113,109
20120211,Timberwolves,home,Knicks,197.0,98,100
20120211,Knicks,away,Timberwolves,197.0,100,98
20120212,Celtics,home,Bulls,173.5,95,91
20120212,Bulls,away,Celtics,173.5,91,95
20120212,Grizzlies,home,Jazz,188.0,88,98
20120212,Jazz,away,Grizzlies,188.0,98,88
20120212,Hawks,home,Heat,189.5,87,107
20120212,Heat,away,Hawks,189.5,107,87
20120212,Pistons,home,Wizards,192.5,77,98
20120212,Wizards,away,Pistons,192.5,98,77
20120212,Raptors,home,Lakers,175.5,92,94
20120212,Lakers,away,Raptors,175.5,94,92
20120212,Warriors,home,Rockets,203.5,106,97
20120212,Rockets,away,Warriors,203.5,97,106
20120213,Hornets,home,Seventysixers,178.5,89,98
20120213,Seventysixers,away,Hornets,178.5,98,89
20120213,Bucks,home,Heat,200.5,96,114
20120213,Heat,away,Bucks,200.5,114,96
20120213,Pelicans,home,Jazz,182.5,86,80
20120213,Jazz,away,Pelicans,182.5,80,86
20120213,Magic,home,Timberwolves,188.5,102,89
20120213,Timberwolves,away,Magic,188.5,89,102
20120213,Mavericks,home,Clippers,188.0,96,92
20120213,Clippers,away,Mavericks,188.0,92,96
20120213,Warriors,home,Suns,203.0,102,96
20120213,Suns,away,Warriors,203.0,96,102
20120214,Bulls,home,Kings,186.5,121,115
20120214,Kings,away,Bulls,186.5,115,121
20120214,Grizzlies,home,Rockets,187.5,93,83
20120214,Rockets,away,Grizzlies,187.5,83,93
20120214,Lakers,home,Hawks,178.0,86,78
20120214,Hawks,away,Lakers,178.0,78,86
20120214,Nuggets,home,Suns,206.0,109,92
20120214,Suns,away,Nuggets,206.0,92,109
20120214,Pacers,home,Heat,199.0,90,105
20120214,Heat,away,Pacers,199.0,105,90
20120214,Pistons,home,Spurs,188.5,95,99
20120214,Spurs,away,Pistons,188.5,99,95
20120214,Raptors,home,Knicks,190.5,87,90
20120214,Knicks,away,Raptors,190.5,90,87
20120214,Thunder,home,Jazz,200.5,111,85
20120214,Jazz,away,Thunder,200.5,85,111
20120214,Trailblazers,home,Wizards,193.5,109,124
20120214,Wizards,away,Trailblazers,193.5,124,109
20120215,Bucks,home,Pelicans,184.0,89,92
20120215,Pelicans,away,Bucks,184.0,92,89
20120215,Cavaliers,home,Pacers,194.0,98,87
20120215,Pacers,away,Cavaliers,194.0,87,98
20120215,Celtics,home,Pistons,181.0,88,98
20120215,Pistons,away,Celtics,181.0,98,88
20120215,Clippers,home,Wizards,197.5,102,84
20120215,Wizards,away,Clippers,197.5,84,102
20120215,Knicks,home,Kings,198.5,100,85
20120215,Kings,away,Knicks,198.5,85,100
20120215,Magic,home,Seventysixers,180.0,103,87
20120215,Seventysixers,away,Magic,180.0,87,103
20120215,Mavericks,home,Nuggets,197.0,102,84
20120215,Nuggets,away,Mavericks,197.0,84,102
20120215,Nets,home,Grizzlies,187.0,100,105
20120215,Grizzlies,away,Nets,187.0,105,100
20120215,Raptors,home,Spurs,186.0,106,113
20120215,Spurs,away,Raptors,186.0,113,106
20120215,Rockets,home,Thunder,202.5,96,95
20120215,Thunder,away,Rockets,202.5,95,96
20120215,Suns,home,Hawks,187.5,99,101
20120215,Hawks,away,Suns,187.5,101,99
20120215,Timberwolves,home,Hornets,192.5,102,90
20120215,Hornets,away,Timberwolves,192.5,90,102
20120215,Warriors,home,Trailblazers,197.0,91,93
20120215,Trailblazers,away,Warriors,197.0,93,91
20120216,Bulls,home,Celtics,178.5,89,80
20120216,Celtics,away,Bulls,178.5,80,89
20120216,Pacers,home,Nets,192.0,93,88
20120216,Nets,away,Pacers,192.0,88,93
20120216,Trailblazers,home,Clippers,192.0,71,74
20120216,Clippers,away,Trailblazers,192.0,74,71
20120217,Cavaliers,home,Heat,198.5,87,111
20120217,Heat,away,Cavaliers,198.5,111,87
20120217,Grizzlies,home,Nuggets,197.0,103,102
20120217,Nuggets,away,Grizzlies,197.0,102,103
20120217,Jazz,home,Wizards,197.0,114,100
20120217,Wizards,away,Jazz,197.0,100,114
20120217,Knicks,home,Pelicans,184.0,85,89
20120217,Pelicans,away,Knicks,184.0,89,85
20120217,Lakers,home,Suns,186.5,111,99
20120217,Suns,away,Lakers,186.5,99,111
20120217,Magic,home,Bucks,191.5,94,85
20120217,Bucks,away,Magic,191.5,85,94
20120217,Pistons,home,Kings,191.5,114,108
20120217,Kings,away,Pistons,191.5,108,114
20120217,Raptors,home,Hornets,185.0,91,98
20120217,Hornets,away,Raptors,185.0,98,91
20120217,Rockets,home,Timberwolves,198.5,98,111
20120217,Timberwolves,away,Rockets,198.5,111,98
20120217,Seventysixers,home,Mavericks,179.5,75,82
20120217,Mavericks,away,Seventysixers,179.5,82,75
20120217,Thunder,home,Warriors,207.5,110,87
20120217,Warriors,away,Thunder,207.5,87,110
20120218,Bulls,home,Nets,189.5,85,97
20120218,Nets,away,Bulls,189.5,97,85
20120218,Clippers,home,Spurs,192.0,100,103
20120218,Spurs,away,Clippers,192.0,103,100
20120218,Grizzlies,home,Warriors,194.5,104,103
20120218,Warriors,away,Grizzlies,194.5,103,104
20120218,Trailblazers,home,Hawks,182.5,97,77
20120218,Hawks,away,Trailblazers,182.5,77,97
20120219,Cavaliers,home,Kings,199.0,93,92
20120219,Kings,away,Cavaliers,199.0,92,93
20120219,Heat,home,Magic,191.5,90,78
20120219,Magic,away,Heat,191.5,78,90
20120219,Knicks,home,Mavericks,187.0,104,97
20120219,Mavericks,away,Knicks,187.0,97,104
20120219,Nets,home,Bucks,194.0,85,92
20120219,Bucks,away,Nets,194.0,92,85
20120219,Pacers,home,Hornets,190.0,108,73
20120219,Hornets,away,Pacers,190.0,73,108
20120219,Pistons,home,Celtics,181.5,96,81
20120219,Celtics,away,Pistons,181.5,81,96
20120219,Rockets,home,Jazz,196.0,101,85
20120219,Jazz,away,Rockets,196.0,85,101
20120219,Suns,home,Lakers,190.0,102,90
20120219,Lakers,away,Suns,190.0,90,102
20120219,Thunder,home,Nuggets,210.0,124,118
20120219,Nuggets,away,Thunder,210.0,118,124
20120219,Timberwolves,home,Seventysixers,191.0,92,91
20120219,Seventysixers,away,Timberwolves,191.0,91,92
20120220,Bucks,home,Magic,187.5,90,93
20120220,Magic,away,Bucks,187.5,93,90
20120220,Bulls,home,Hawks,181.0,90,79
20120220,Hawks,away,Bulls,181.0,79,90
20120220,Jazz,home,Spurs,192.0,102,106
20120220,Spurs,away,Jazz,192.0,106,102
20120220,Knicks,home,Nets,195.0,92,100
20120220,Nets,away,Knicks,195.0,100,92
20120220,Lakers,home,Trailblazers,181.0,103,92
20120220,Trailblazers,away,Lakers,181.0,92,103
20120220,Mavericks,home,Celtics,178.0,89,73
20120220,Celtics,away,Mavericks,178.0,73,89
20120220,Nuggets,home,Timberwolves,209.0,103,101
20120220,Timberwolves,away,Nuggets,209.0,101,103
20120220,Rockets,home,Grizzlies,187.5,97,93
20120220,Grizzlies,away,Rockets,187.5,93,97
20120220,Suns,home,Wizards,200.5,104,88
20120220,Wizards,away,Suns,200.5,88,104
20120220,Thunder,home,Pelicans,189.0,101,93
20120220,Pelicans,away,Thunder,189.0,93,101
20120220,Warriors,home,Clippers,198.0,104,97
20120220,Clippers,away,Warriors,198.0,97,104
20120221,Cavaliers,home,Pistons,192.5,101,100
20120221,Pistons,away,Cavaliers,192.5,100,101
20120221,Grizzlies,home,Seventysixers,181.0,89,76
20120221,Seventysixers,away,Grizzlies,181.0,76,89
20120221,Heat,home,Kings,202.5,120,108
20120221,Kings,away,Heat,202.5,108,120
20120221,Pacers,home,Pelicans,181.0,117,108
20120221,Pelicans,away,Pacers,181.0,108,117
20120221,Trailblazers,home,Spurs,188.5,137,97
20120221,Spurs,away,Trailblazers,188.5,97,137
20120222,Hornets,home,Pacers,189.5,88,102
20120222,Pacers,away,Hornets,189.5,102,88
20120222,Bulls,home,Bucks,189.0,110,91
20120222,Bucks,away,Bulls,189.0,91,110
20120222,Cavaliers,home,Pelicans,182.5,84,89
20120222,Pelicans,away,Cavaliers,182.5,89,84
20120222,Clippers,home,Nuggets,201.0,103,95
20120222,Nuggets,away,Clippers,201.0,95,103
20120222,Knicks,home,Hawks,186.0,99,82
20120222,Hawks,away,Knicks,186.0,82,99
20120222,Mavericks,home,Lakers,180.0,91,96
20120222,Lakers,away,Mavericks,180.0,96,91
20120222,Nets,home,Magic,186.0,91,108
20120222,Magic,away,Nets,186.0,108,91
20120222,Raptors,home,Pistons,188.5,103,93
20120222,Pistons,away,Raptors,188.5,93,103
20120222,Rockets,home,Seventysixers,186.0,93,87
20120222,Seventysixers,away,Rockets,186.0,87,93
20120222,Suns,home,Warriors,203.5,104,106
20120222,Warriors,away,Suns,203.5,106,104
20120222,Thunder,home,Celtics,186.5,119,104
20120222,Celtics,away,Thunder,186.5,104,119
20120222,Timberwolves,home,Jazz,197.5,100,98
20120222,Jazz,away,Timberwolves,197.5,98,100
20120222,Wizards,home,Kings,203.0,107,115
20120222,Kings,away,Wizards,203.0,115,107
20120223,Hawks,home,Magic,177.0,83,78
20120223,Magic,away,Hawks,177.0,78,83
20120223,Heat,home,Knicks,202.0,102,88
20120223,Knicks,away,Heat,202.0,88,102
20120223,Nuggets,home,Spurs,203.5,99,114
20120223,Spurs,away,Nuggets,203.5,114,99
20120223,Thunder,home,Lakers,195.0,100,85
20120223,Lakers,away,Thunder,195.0,85,100
20120228,Bucks,home,Wizards,202.0,119,118
20120228,Wizards,away,Bucks,202.0,118,119
20120228,Bulls,home,Pelicans,180.0,99,95
20120228,Pelicans,away,Bulls,180.0,95,99
20120228,Cavaliers,home,Celtics,184.0,83,86
20120228,Celtics,away,Cavaliers,184.0,86,83
20120228,Clippers,home,Timberwolves,196.5,97,109
20120228,Timberwolves,away,Clippers,196.5,109,97
20120228,Kings,home,Jazz,201.5,103,96
20120228,Jazz,away,Kings,201.5,96,103
20120228,Mavericks,home,Nets,188.0,92,93
20120228,Nets,away,Mavericks,188.0,93,92
20120228,Pacers,home,Warriors,201.5,102,78
20120228,Warriors,away,Pacers,201.5,78,102
20120228,Pistons,home,Seventysixers,183.0,68,97
20120228,Seventysixers,away,Pistons,183.0,97,68
20120228,Rockets,home,Raptors,190.5,88,85
20120228,Raptors,away,Rockets,190.5,85,88
20120229,Celtics,home,Bucks,185.5,102,96
20120229,Bucks,away,Celtics,185.5,96,102
20120229,Grizzlies,home,Mavericks,181.5,96,85
20120229,Mavericks,away,Grizzlies,181.5,85,96
20120229,Hawks,home,Warriors,191.0,82,85
20120229,Warriors,away,Hawks,191.0,85,82
20120229,Pelicans,home,Raptors,179.0,84,95
20120229,Raptors,away,Pelicans,179.0,95,84
20120229,Jazz,home,Rockets,194.5,104,83
20120229,Rockets,away,Jazz,194.5,83,104
20120229,Knicks,home,Cavaliers,195.5,120,103
20120229,Cavaliers,away,Knicks,195.5,103,120
20120229,Lakers,home,Timberwolves,189.0,104,85
20120229,Timberwolves,away,Lakers,189.0,85,104
20120229,Nuggets,home,Trailblazers,200.0,104,95
20120229,Trailblazers,away,Nuggets,200.0,95,104
20120229,Pistons,home,Hornets,189.0,109,94
20120229,Hornets,away,Pistons,189.0,94,109
20120229,Seventysixers,home,Thunder,191.0,88,92
20120229,Thunder,away,Seventysixers,191.0,92,88
20120229,Spurs,home,Bulls,192.0,89,96
20120229,Bulls,away,Spurs,192.0,96,89
20120229,Wizards,home,Magic,192.5,95,102
20120229,Magic,away,Wizards,192.5,102,95
20120301,Kings,home,Clippers,201.0,100,108
20120301,Clippers,away,Kings,201.0,108,100
20120301,Magic,home,Thunder,192.0,102,105
20120301,Thunder,away,Magic,192.0,105,102
20120301,Suns,home,Timberwolves,201.0,104,95
20120301,Timberwolves,away,Suns,201.0,95,104
20120301,Trailblazers,home,Heat,198.0,93,107
20120301,Heat,away,Trailblazers,198.0,107,93
20120302,Cavaliers,home,Bulls,189.0,91,112
20120302,Bulls,away,Cavaliers,189.0,112,91
20120302,Celtics,home,Nets,185.5,107,94
